"id","ticker_id","ticker_symbol","open_pct_of_previous_high","price_date","trade_date","position","price","value"
20121,3828,"DDC",1.02009702,"2005-06-15","2005-06-17","SELL",28.2624,96.0
20246,3828,"DDC",1.024010383,"2005-06-28","2005-06-29","SELL",30.2976,96.0
20363,3828,"DDC",1.03595724,"2005-07-13","2005-07-19","SELL",30.7008,96.0
20463,3828,"DDC",1.027078687,"2005-07-22","2005-07-26","SELL",30.9504,96.0
20690,3828,"DDC",1.026915769,"2005-08-05","2005-08-08","SELL",31.1328,96.0
20803,3828,"DDC",1.027320708,"2005-08-19","2005-09-01","SELL",35.15,106.22544575400423088546388637
20878,3828,"DDC",1.024433324,"2005-08-29","2005-08-30","SELL",33.408,96.0
21978,3828,"DDC",1.025130248,"2005-11-21","2005-11-30","SELL",36.126,108.0
22227,3828,"DDC",1.021963124,"2005-12-14","2005-12-16","SELL",36.1824,96.0
22355,3828,"DDC",1.020308692,"2006-01-03","2006-01-17","SELL",40.81,108.306794055201698513800424628
22845,3828,"DDC",1.027604417,"2006-01-31","2006-02-01","SELL",41.0976,96.0
23097,3828,"DDC",1.09848088,"2006-02-16","2006-02-17","SELL",38.95,92.870767763471626132570338579
23182,3828,"DDC",1.040660737,"2006-02-22","2006-02-23","SELL",38.78,94.700854700854700854700854701
23517,3828,"DDC",1.025325978,"2006-03-27","2006-04-07","SELL",40.19,98.288089997554414282220591832
25344,3828,"DDC",1.052836485,"2006-08-14","2006-08-15","SELL",36.3456,96.0
25478,3828,"DDC",1.024417314,"2006-08-29","2006-09-11","SELL",35.4432,96.0
28413,3828,"DDC",1.034163006,"2007-05-29","2007-06-08","SELL",40.6848,96.0
28995,3828,"DDC",1.044241226,"2007-07-16","2007-07-17","SELL",40.55,95.976331360946745562130177515
32360,3828,"DDC",1.037146475,"2008-01-24","2008-01-30","SELL",26.5356,108.0
45717,3828,"DDC",1.272300469,"2009-03-20","2009-03-23","SELL",2.9268,108.0
46218,3828,"DDC",1.047457627,"2009-04-02","2009-04-03","SELL",2.9664,96.0
46799,3828,"DDC",1.049295775,"2009-04-09","2009-04-13","SELL",3.25,109.060402684563758389261744967
47278,3828,"DDC",1.028037383,"2009-04-16","2009-04-17","SELL",4.8,109.090909090909090909090909091
47974,3828,"DDC",1.03777336,"2009-05-06","2009-05-07","SELL",5.6376,108.0
48086,3828,"DDC",1.037931034,"2009-05-07","2009-05-08","SELL",5.67,94.186046511627906976744186047
48267,3828,"DDC",1.028673835,"2009-05-12","2009-05-13","SELL",5.5104,96.0
51665,3828,"DDC",1.025433526,"2009-10-06","2009-10-19","SELL",9.5796,108.0
53260,3828,"DDC",1.037891269,"2010-01-11","2010-01-12","SELL",11.83,93.888888888888888888888888889
53380,3828,"DDC",1.03362069,"2010-01-19","2010-01-20","SELL",11.5104,96.0
53667,3828,"DDC",1.026624068,"2010-02-08","2010-02-12","SELL",10.4112,108.0
54335,3828,"DDC",1.090277778,"2010-04-05","2010-04-09","SELL",10.5504,96.0
55468,3828,"DDC",1.021312873,"2010-05-27","2010-06-01","SELL",12.9384,108.0
56696,3828,"DDC",1.125,"2010-09-02","2010-09-16","SELL",11.71,98.56902356902356902356902357
61646,3828,"DDC",1.022222222,"2011-09-27","2011-09-29","SELL",10.5984,96.0
64109,3828,"DDC",1.033797217,"2011-11-28","2011-11-30","SELL",11.232,108.0
65787,3828,"DDC",1.025233645,"2012-01-03","2012-01-13","SELL",10.5312,96.0
68978,3828,"DDC",1.02016129,"2012-07-26","2012-07-31","SELL",13.662,108.0
71672,3828,"DDC",1.105299381,"2013-01-14","2013-01-15","SELL",15.3,95.267745952677459526774595268
60720,3262,"DDD",1.033888889,"2011-08-12","2011-08-16","SELL",17.8656,96.0
60947,3262,"DDD",1.024985474,"2011-08-29","2011-08-31","SELL",19.0512,108.0
61102,3262,"DDD",1.027448534,"2011-09-07","2011-09-08","SELL",17.7876,108.0
61647,3262,"DDD",1.029003783,"2011-09-27","2011-09-28","SELL",15.6672,96.0
64716,3262,"DDD",1.028809219,"2011-11-30","2011-12-01","SELL",15.4272,96.0
66511,3262,"DDD",1.023359841,"2012-02-03","2012-02-16","SELL",21.54,104.613890237979601748421563866
66811,3262,"DDD",1.08541765,"2012-02-23","2012-02-24","SELL",24.84,108.0
67087,3262,"DDD",1.062393162,"2012-03-23","2012-03-26","SELL",23.8656,96.0
67169,3262,"DDD",1.024769102,"2012-04-02","2012-04-10","SELL",23.4336,96.0
67836,3262,"DDD",1.026129032,"2012-05-29","2012-05-31","SELL",30.5376,96.0
69856,3262,"DDD",1.024122807,"2012-10-04","2012-10-05","SELL",35.8656,96.0
70087,3262,"DDD",1.090833333,"2012-10-25","2012-10-26","SELL",42.4116,108.0
70713,3262,"DDD",1.02166065,"2012-12-12","2012-12-13","SELL",46.1856,96.0
71047,3262,"DDD",1.07873574,"2013-01-02","2013-01-14","SELL",62.2944,108.0
71590,3262,"DDD",1.045254237,"2013-01-07","2013-01-08","SELL",59.2032,96.0
71959,3262,"DDD",1.025212732,"2013-02-06","2013-02-12","SELL",62.4576,96.0
15242,3795,"DDR",1.021032037,"2004-04-01","2004-04-05","SELL",40.08,96.0
17227,3795,"DDR",1.027860427,"2004-09-28","2004-10-11","SELL",40.1,105.526315789473684211
29759,3795,"DDR",1.031444022,"2007-08-17","2007-08-28","SELL",49.44,96.0
35319,3795,"DDR",1.020945732,"2008-07-17","2008-07-23","SELL",34.7436,108.0
35518,3795,"DDR",1.026979472,"2008-07-23","2008-07-24","SELL",33.6192,96.0
45148,3795,"DDR",1.02259887,"2009-03-11","2009-03-12","SELL",1.7376,96.0
45290,3795,"DDR",1.048387097,"2009-03-13","2009-03-16","SELL",1.872,96.0
46219,3795,"DDR",1.02173913,"2009-04-02","2009-04-03","SELL",2.538,108.0
46800,3795,"DDR",1.045801527,"2009-04-09","2009-04-13","SELL",2.9592,108.0
47479,3795,"DDR",1.188571429,"2009-04-24","2009-04-27","SELL",3.97,95.432692307692307692307692308
47668,3795,"DDR",1.028205128,"2009-04-30","2009-05-04","SELL",4.3308,108.0
47975,3795,"DDR",1.026373626,"2009-05-06","2009-05-07","SELL",5.0436,108.0
48087,3795,"DDR",1.111111111,"2009-05-07","2009-05-08","SELL",5.472,96.0
48692,3795,"DDR",1.022403259,"2009-06-01","2009-06-05","SELL",5.4216,108.0
53687,3795,"DDR",1.041714948,"2010-02-09","2010-02-18","SELL",9.7092,108.0
55359,3795,"DDR",1.029162747,"2010-05-26","2010-05-28","SELL",11.8152,108.0
55973,3795,"DDR",1.020811655,"2010-07-08","2010-07-13","SELL",10.5948,108.0
61648,3795,"DDR",1.026951673,"2011-09-27","2011-10-03","SELL",10.608,96.0
62922,3795,"DDR",1.039056143,"2011-10-27","2011-10-28","SELL",12.2592,96.0
12374,3822,"DDS",1.020176545,"2003-09-03","2003-09-04","SELL",15.5328,96.0
12819,3822,"DDS",1.035522788,"2003-10-09","2003-10-17","SELL",16.686,108.0
13431,3822,"DDS",1.042367182,"2003-11-21","2003-11-25","SELL",16.74,108.0
15770,3822,"DDS",1.192546584,"2004-05-13","2004-05-14","SELL",17.7,92.1875
16162,3822,"DDS",1.045542636,"2004-06-10","2004-06-24","SELL",22.64,104.91195551436515291936978684
16754,3822,"DDS",1.112385321,"2004-08-09","2004-08-10","SELL",23.12,95.340206185567010309278350515
17796,3822,"DDS",1.026484018,"2004-11-05","2004-11-08","SELL",24.2784,108.0
17937,3822,"DDS",1.059405941,"2004-11-17","2004-11-18","SELL",25.68,96.0
20804,3822,"DDS",1.058055152,"2005-08-19","2005-09-01","SELL",22.22,101.60036579789666209419295839
21740,3822,"DDS",1.044518909,"2005-11-03","2005-11-08","SELL",20.9472,96.0
22127,3822,"DDS",1.065897066,"2005-12-06","2005-12-08","SELL",23.9328,108.0
22154,3822,"DDS",1.02819308,"2005-12-08","2005-12-21","SELL",24.71,102.658911508101371001246364769
24281,3822,"DDS",1.052936631,"2006-05-22","2006-06-05","SELL",28.05,102.935779816513761467889908257
25345,3822,"DDS",1.020082882,"2006-08-14","2006-08-25","SELL",31.35,97.96875
26236,3822,"DDS",1.075604839,"2006-11-14","2006-11-15","SELL",35.48,110.840362386754139331458919088
28795,3822,"DDS",1.074889868,"2007-06-28","2007-07-11","SELL",35.136,96.0
29480,3822,"DDS",1.022504092,"2007-08-13","2007-08-14","SELL",23.9904,96.0
29760,3822,"DDS",1.041376307,"2007-08-17","2007-08-20","SELL",22.9536,96.0
33775,3822,"DDS",1.02038881,"2008-04-09","2008-04-10","SELL",20.6592,96.0
34908,3822,"DDS",1.023895728,"2008-06-20","2008-06-23","SELL",13.45,95.12022630834512022630834512
35208,3822,"DDS",1.023630505,"2008-07-14","2008-07-15","SELL",8.49,89.08709338929695697796432319
35407,3822,"DDS",1.163886163,"2008-07-18","2008-07-21","SELL",10.25,86.424957841483979763912310287
35907,3822,"DDS",1.058554437,"2008-08-06","2008-08-07","SELL",11.01,95.159896283491789109766637857
36064,3822,"DDS",1.055652174,"2008-08-15","2008-08-18","SELL",11.6544,96.0
36545,3822,"DDS",1.03646973,"2008-09-08","2008-09-09","SELL",15.3468,108.0
46801,3822,"DDS",1.030973451,"2009-04-09","2009-04-14","SELL",6.7104,96.0
48365,3822,"DDS",1.14125,"2009-05-18","2009-05-19","SELL",9.8604,108.0
52577,3822,"DDS",1.07549963,"2009-11-17","2009-11-20","SELL",15.6924,108.0
52620,3822,"DDS",1.051975052,"2009-11-20","2009-11-23","SELL",16.3944,108.0
53996,3822,"DDS",1.026239067,"2010-03-01","2010-03-02","SELL",19.07,108.352272727272727272727272727
55974,3822,"DDS",1.024679639,"2010-07-08","2010-07-16","SELL",20.7264,96.0
57556,3822,"DDS",1.112077967,"2010-11-12","2010-11-15","SELL",30.672,96.0
57758,3822,"DDS",1.023241401,"2010-12-02","2010-12-06","SELL",35.6616,108.0
58202,3822,"DDS",1.024814531,"2011-01-20","2011-02-02","SELL",38.4576,96.0
59764,3822,"DDS",1.124974432,"2011-05-13","2011-05-17","SELL",52.8,96.0
59848,3822,"DDS",1.032911863,"2011-05-25","2011-06-06","SELL",53.328,96.0
60236,3822,"DDS",1.023131999,"2011-07-07","2011-07-14","SELL",60.1884,108.0
61649,3822,"DDS",1.028988619,"2011-09-27","2011-09-29","SELL",46.0032,96.0
67698,3822,"DDS",1.045727136,"2012-05-11","2012-05-17","SELL",66.96,96.0
68331,3822,"DDS",1.023558976,"2012-06-29","2012-07-03","SELL",62.5632,96.0
69322,3822,"DDS",1.038445524,"2012-08-09","2012-08-22","SELL",74.92,100.133654103180967655707030206
70321,3822,"DDS",1.026268225,"2012-11-08","2012-11-21","SELL",86.0,100.974521545145004109428202419
73129,3822,"DDS",1.02942822,"2013-05-16","2013-05-30","SELL",92.62,100.67391304347826087
73817,3822,"DDS",1.050031348,"2013-08-15","2013-08-19","SELL",80.3904,96.0
9813,3797,"DE",1.024050633,"2003-04-02","2003-04-15","SELL",40.89,101.087762669962917181705809642
13480,3797,"DE",1.045643154,"2003-11-25","2003-11-26","SELL",60.48,96.0
14740,3797,"DE",1.027565084,"2004-02-17","2004-02-27","SELL",64.416,96.0
16821,3797,"DE",1.021074988,"2004-08-17","2004-08-18","SELL",60.0,96.0
17654,3797,"DE",1.022085686,"2004-11-01","2004-11-09","SELL",66.474,108.0
18003,3797,"DE",1.028447653,"2004-11-23","2004-12-07","SELL",69.75,97.935973041280539174389216512
19834,3797,"DE",1.021425012,"2005-05-17","2005-05-27","SELL",66.42,108.0
21239,3797,"DE",1.023297201,"2005-10-04","2005-10-05","SELL",60.72,96.0
27127,3797,"DE",1.041270755,"2007-02-14","2007-02-28","SELL",108.29,99.815651212093280486680800074
31209,3797,"DE",1.028798411,"2007-10-30","2007-11-02","SELL",149.184,96.0
48693,3797,"DE",1.029215551,"2009-06-01","2009-06-12","SELL",44.77,100.067054090299508270004470273
49927,3797,"DE",1.0456942,"2009-07-21","2009-07-22","SELL",39.984,96.0
52593,3797,"DE",1.025786802,"2009-11-18","2009-12-01","SELL",54.5616,108.0
52661,3797,"DE",1.040352595,"2009-11-23","2009-12-07","SELL",53.61,100.941442289587648277160610055
53849,3797,"DE",1.05756187,"2010-02-17","2010-02-25","SELL",55.3824,96.0
54874,3797,"DE",1.024398745,"2010-05-10","2010-05-19","SELL",56.4288,96.0
57035,3797,"DE",1.022206897,"2010-10-08","2010-10-21","SELL",77.05,103.967075968155444609364458238
58554,3797,"DE",1.02585752,"2011-02-16","2011-02-22","SELL",93.312,96.0
59318,3797,"DE",1.020522791,"2011-04-20","2011-05-04","SELL",93.03,98.465283657917019475021168501
61103,3797,"DE",1.020152435,"2011-09-07","2011-09-09","SELL",75.8112,96.0
61650,3797,"DE",1.025947522,"2011-09-27","2011-09-28","SELL",67.5648,96.0
62581,3797,"DE",1.020905441,"2011-10-24","2011-11-04","SELL",75.39,102.23759153783563873067534581
62923,3797,"DE",1.034598815,"2011-10-27","2011-11-01","SELL",73.776,96.0
63966,3797,"DE",1.04378453,"2011-11-23","2011-12-07","SELL",78.91,104.41974328437210533280402276
10354,5568,"DECK",1.051612903,"2003-04-24","2003-04-25","SELL",5.58,114.110429447852760736196319018
10741,5568,"DECK",1.028571429,"2003-05-19","2003-05-20","SELL",6.2208,96.0
11325,5568,"DECK",1.098412698,"2003-06-25","2003-06-26","SELL",6.47,93.497109826589595375722543353
11782,5568,"DECK",1.044776119,"2003-07-24","2003-07-31","SELL",7.6,108.571428571428571429
11903,5568,"DECK",1.028409091,"2003-07-30","2003-07-31","SELL",7.8192,108.0
11935,5568,"DECK",1.04,"2003-07-31","2003-08-01","SELL",8.424,108.0
12125,5568,"DECK",1.033805889,"2003-08-18","2003-08-20","SELL",9.1008,96.0
12662,5568,"DECK",1.056,"2003-10-01","2003-10-02","SELL",11.4048,108.0
12672,5568,"DECK",1.036426713,"2003-10-02","2003-10-06","SELL",13.0,108.786610878661087866108786611
12758,5568,"DECK",1.085894405,"2003-10-06","2003-10-08","SELL",14.8824,108.0
12787,5568,"DECK",1.043417367,"2003-10-08","2003-10-09","SELL",14.304,96.0
12864,5568,"DECK",1.028188865,"2003-10-13","2003-10-16","SELL",14.0064,96.0
12906,5568,"DECK",1.020761246,"2003-10-15","2003-10-16","SELL",14.16,96.0
13158,5568,"DECK",1.024150943,"2003-10-30","2003-11-03","SELL",14.6556,108.0
13453,5568,"DECK",1.028823529,"2003-11-24","2003-11-26","SELL",16.7904,96.0
13583,5568,"DECK",1.026067665,"2003-12-02","2003-12-03","SELL",19.98,108.0
13631,5568,"DECK",1.042275574,"2003-12-08","2003-12-09","SELL",19.1712,96.0
13742,5568,"DECK",1.053888889,"2003-12-15","2003-12-17","SELL",18.2112,96.0
14011,5568,"DECK",1.032977692,"2004-01-02","2004-01-05","SELL",20.448,96.0
14240,5568,"DECK",1.056491037,"2004-01-14","2004-01-15","SELL",21.006,108.0
14261,5568,"DECK",1.025641026,"2004-01-15","2004-01-16","SELL",21.6,108.0
14860,5568,"DECK",1.045137464,"2004-02-26","2004-02-27","SELL",27.5076,108.0
15405,5568,"DECK",1.038111888,"2004-04-13","2004-04-14","SELL",28.5024,96.0
15973,5568,"DECK",1.02991453,"2004-05-24","2004-06-07","SELL",24.17,100.290456431535269709543568465
16014,5568,"DECK",1.021052632,"2004-05-26","2004-05-27","SELL",24.2112,96.0
16551,5568,"DECK",1.032758621,"2004-07-22","2004-07-23","SELL",27.45,91.652754590984974958263772955
17508,5568,"DECK",1.041340782,"2004-10-21","2004-11-03","SELL",40.2624,108.0
18242,5568,"DECK",1.024175824,"2004-12-14","2004-12-15","SELL",44.736,96.0
18629,5568,"DECK",1.030790191,"2005-01-26","2005-02-07","SELL",40.8564,108.0
18972,5568,"DECK",1.091085742,"2005-02-24","2005-02-25","SELL",42.02,93.544078361531611754229741763
19420,5568,"DECK",1.037198489,"2005-04-13","2005-04-15","SELL",34.2624,96.0
20437,5568,"DECK",1.104197349,"2005-07-21","2005-07-22","SELL",28.33,94.464821607202400800266755585
22074,5568,"DECK",1.097715736,"2005-12-01","2005-12-02","SELL",24.75,95.375722543352601156069364162
22521,5568,"DECK",1.032051282,"2006-01-11","2006-01-18","SELL",30.912,96.0
22670,5568,"DECK",1.023134572,"2006-01-23","2006-01-26","SELL",30.144,96.0
26986,5568,"DECK",1.022796353,"2007-02-05","2007-02-16","SELL",64.32,106.19118375433382862803368004
27289,5568,"DECK",1.040273798,"2007-02-28","2007-03-01","SELL",62.736,96.0
29160,5568,"DECK",1.02207686,"2007-07-27","2007-07-30","SELL",108.0,108.0
29761,5568,"DECK",1.027563888,"2007-08-17","2007-08-30","SELL",91.53,99.402693310165073848827106864
31127,5568,"DECK",1.101015186,"2007-10-26","2007-10-29","SELL",141.7284,108.0
32917,5568,"DECK",1.027859491,"2008-02-19","2008-02-26","SELL",128.304,108.0
33352,5568,"DECK",1.023513795,"2008-03-14","2008-03-17","SELL",101.04,93.598888374247336729967577582
33656,5568,"DECK",1.023741339,"2008-04-01","2008-04-14","SELL",111.44,100.559465800397040245443060819
34116,5568,"DECK",1.117895609,"2008-04-25","2008-04-28","SELL",145.7244,108.0
46220,5568,"DECK",1.023535753,"2009-04-02","2009-04-09","SELL",61.5276,108.0
52029,5568,"DECK",1.020490463,"2009-10-23","2009-10-28","SELL",89.8848,96.0
53966,5568,"DECK",1.083568075,"2010-02-26","2010-03-02","SELL",124.632,108.0
54542,5568,"DECK",1.057063712,"2010-04-23","2010-04-28","SELL",146.5344,96.0
55230,5568,"DECK",1.021558641,"2010-05-13","2010-05-14","SELL",140.5632,96.0
55505,5568,"DECK",1.038116431,"2010-05-28","2010-06-11","SELL",156.1896,108.0
55975,5568,"DECK",1.025421918,"2010-07-08","2010-07-12","SELL",46.08,96.0
56364,5568,"DECK",1.021675454,"2010-08-02","2010-08-03","SELL",50.2272,96.0
57281,5568,"DECK",1.032953105,"2010-10-29","2010-11-05","SELL",61.614,108.0
57386,5568,"DECK",1.020873195,"2010-11-04","2010-11-09","SELL",63.3852,108.0
58695,5568,"DECK",1.043516874,"2011-02-25","2011-02-28","SELL",89.01,94.69148936170212766
63624,5568,"DECK",1.027741696,"2011-10-28","2011-11-09","SELL",106.3392,96.0
66120,5568,"DECK",1.027854512,"2012-01-11","2012-01-12","SELL",85.728,96.0
69060,5568,"DECK",1.078491819,"2012-07-27","2012-07-30","SELL",43.6608,96.0
70230,5568,"DECK",1.028056112,"2012-11-02","2012-11-06","SELL",33.2424,108.0
70618,5568,"DECK",1.078381148,"2012-12-03","2012-12-10","SELL",40.416,96.0
71048,5568,"DECK",1.026814268,"2013-01-02","2013-01-03","SELL",40.0704,96.0
72258,5568,"DECK",1.069390716,"2013-03-01","2013-03-04","SELL",47.7684,108.0
72508,5568,"DECK",1.059602649,"2013-03-28","2013-04-01","SELL",53.76,96.0
73531,5568,"DECK",1.03686471,"2013-07-15","2013-07-18","SELL",55.6224,96.0
9394,3939,"DEG",1.244477172,"2003-03-13","2003-03-17","SELL",18.252,108.0
9479,3939,"DEG",1.026589595,"2003-03-14","2003-03-24","SELL",17.0496,96.0
9696,3939,"DEG",1.033333333,"2003-03-26","2003-04-08","SELL",18.71,100.591397849462365591397849462
10571,3939,"DEG",1.054861731,"2003-05-06","2003-05-08","SELL",28.18,119.154334038054968287526427061
10592,3939,"DEG",1.045150502,"2003-05-07","2003-05-08","SELL",28.18,112.72
10607,3939,"DEG",1.172156863,"2003-05-08","2003-05-09","SELL",28.65,95.851455336232853797256607561
10670,3939,"DEG",1.041509434,"2003-05-13","2003-05-19","SELL",29.1456,96.0
10687,3939,"DEG",1.038969404,"2003-05-14","2003-05-15","SELL",30.72,95.22628642281463112213267204
10807,3939,"DEG",1.022260274,"2003-05-23","2003-05-30","SELL",32.238,108.0
11960,3939,"DEG",1.224615385,"2003-08-01","2003-08-04","SELL",38.208,96.0
12708,3939,"DEG",1.023288638,"2003-10-03","2003-10-16","SELL",43.45,99.885057471264367816091954023
13202,3939,"DEG",1.03,"2003-10-31","2003-11-07","SELL",50.058,108.0
13600,3939,"DEG",1.028307692,"2003-12-03","2003-12-16","SELL",48.96,97.66606822262118491921005386
14048,3939,"DEG",1.02423543,"2004-01-05","2004-01-16","SELL",54.43,102.215962441314553990610328638
15243,3939,"DEG",1.02629891,"2004-04-01","2004-04-15","SELL",48.07,100.145833333333333333
16734,3939,"DEG",1.080661841,"2004-08-05","2004-08-18","SELL",54.99,105.244019138755980861244019139
17258,3939,"DEG",1.022634082,"2004-09-30","2004-10-13","SELL",60.83,97.562149157979149959903769046
17708,3939,"DEG",1.031007752,"2004-11-03","2004-11-10","SELL",71.82,108.0
17857,3939,"DEG",1.028152663,"2004-11-10","2004-11-23","SELL",74.65,105.363443895553987297106563162
20199,3939,"DEG",1.021082337,"2005-06-22","2005-07-05","SELL",59.0496,96.0
21847,3939,"DEG",1.027072193,"2005-11-10","2005-11-23","SELL",63.57,103.43312723722746501789781972
23400,3939,"DEG",1.036647686,"2006-03-15","2006-03-28","SELL",70.9,99.859154929577464789
24499,3939,"DEG",1.021178637,"2006-06-02","2006-06-06","SELL",63.8784,96.0
24730,3939,"DEG",1.023230934,"2006-06-26","2006-07-10","SELL",69.47,103.764002987303958177744585512
25649,3939,"DEG",1.034491472,"2006-09-21","2006-10-04","SELL",84.98,103.786028334147532975085490962
27334,3939,"DEG",1.022685915,"2007-03-07","2007-03-16","SELL",91.044,108.0
28130,3939,"DEG",1.035784466,"2007-05-03","2007-05-16","SELL",99.35,99.201198202695956065901148278
28527,3939,"DEG",1.021659549,"2007-06-05","2007-06-07","SELL",96.4512,96.0
30764,3939,"DEG",1.02583104,"2007-10-03","2007-10-16","SELL",95.8,98.864809081527347781217750258
30851,3939,"DEG",1.032501811,"2007-10-11","2007-10-16","SELL",95.76,96.0
31546,3939,"DEG",1.021364495,"2007-11-16","2007-11-21","SELL",83.0688,96.0
31719,3939,"DEG",1.03226569,"2007-11-30","2007-12-13","SELL",86.38,98.900847263567666590336615526
32783,3939,"DEG",1.020803849,"2008-02-12","2008-02-26","SELL",77.53,107.486482739498128379315125468
32918,3939,"DEG",1.040164496,"2008-02-19","2008-03-03","SELL",76.14,100.342646283605693199789140749
33216,3939,"DEG",1.031514998,"2008-03-06","2008-03-10","SELL",78.24,96.0
33851,3939,"DEG",1.026903553,"2008-04-16","2008-04-29","SELL",83.45,103.126544735541275333662876915
34208,3939,"DEG",1.037125749,"2008-04-30","2008-05-07","SELL",82.57,95.346420323325635103926096998
34944,3939,"DEG",1.025447551,"2008-06-25","2008-06-27","SELL",66.5376,96.0
35320,3939,"DEG",1.038153254,"2008-07-17","2008-07-18","SELL",58.41,90.19456454601605929586164299
35861,3939,"DEG",1.026751144,"2008-08-05","2008-08-12","SELL",63.0072,108.0
36266,3939,"DEG",1.027048528,"2008-08-29","2008-09-05","SELL",61.968,96.0
36297,3939,"DEG",1.02056792,"2008-09-02","2008-09-04","SELL",63.8304,96.0
36546,3939,"DEG",1.022738114,"2008-09-08","2008-09-11","SELL",61.7472,96.0
45013,3939,"DEG",1.028495575,"2009-03-10","2009-03-12","SELL",62.7588,108.0
45247,3939,"DEG",1.074631975,"2009-03-12","2009-03-25","SELL",65.12,103.727301688435807582032494425
46638,3939,"DEG",1.022639169,"2009-04-08","2009-04-09","SELL",63.312,96.0
47480,3939,"DEG",1.043260474,"2009-04-24","2009-04-27","SELL",65.9808,96.0
47976,3939,"DEG",1.034782609,"2009-05-06","2009-05-19","SELL",71.54,100.196078431372549019607843137
48926,3939,"DEG",1.025977775,"2009-06-04","2009-06-11","SELL",68.2464,96.0
49203,3939,"DEG",1.035583942,"2009-06-16","2009-06-29","SELL",69.71,102.364170337738619676945668135
49311,3939,"DEG",1.02590596,"2009-06-23","2009-07-07","SELL",69.85,101.955918843964384761348708218
51314,3939,"DEG",1.020815265,"2009-09-16","2009-09-29","SELL",69.54,98.470688190314358538657604078
52312,3939,"DEG",1.053188447,"2009-11-05","2009-11-18","SELL",77.26,104.887320119467825142546836818
52662,3939,"DEG",1.021402311,"2009-11-23","2009-12-07","SELL",78.6,101.041264944080215966062475897
52829,3939,"DEG",1.022843287,"2009-12-03","2009-12-08","SELL",76.944,96.0
52889,3939,"DEG",1.023578727,"2009-12-10","2009-12-18","SELL",75.0144,96.0
54385,3939,"DEG",1.021034609,"2010-04-09","2010-04-22","SELL",84.34,101.018085998323152473350101809
55265,3939,"DEG",1.029822575,"2010-05-18","2010-05-24","SELL",78.5664,96.0
56667,3939,"DEG",1.020411182,"2010-09-01","2010-09-15","SELL",70.53,102.232207566313958544716625598
57068,3939,"DEG",1.024316547,"2010-10-13","2010-10-20","SELL",68.3424,96.0
57179,3939,"DEG",1.021394266,"2010-10-25","2010-11-05","SELL",70.91,101.040182388144770589911655742
57325,3939,"DEG",1.026248581,"2010-11-02","2010-11-15","SELL",73.1,101.064565187335821927277754735
57529,3939,"DEG",1.048619868,"2010-11-10","2010-11-17","SELL",71.8464,96.0
57865,3939,"DEG",1.030673104,"2010-12-13","2010-12-27","SELL",73.71,101.55690272802424910443648388
57988,3939,"DEG",1.024601244,"2011-01-03","2011-01-06","SELL",72.768,96.0
58870,3939,"DEG",1.029757439,"2011-03-10","2011-03-16","SELL",79.0656,96.0
60367,3939,"DEG",1.02167529,"2011-07-21","2011-08-01","SELL",70.1376,96.0
62924,3939,"DEG",1.036975046,"2011-10-27","2011-10-31","SELL",65.424,96.0
64110,3939,"DEG",1.024654133,"2011-11-28","2011-12-09","SELL",58.11,100.588540765102994633893024061
64717,3939,"DEG",1.02139225,"2011-11-30","2011-12-13","SELL",55.92,96.0
65646,3939,"DEG",1.026112012,"2011-12-20","2012-01-04","SELL",57.46,100.842400842400842400842400842
66001,3939,"DEG",1.030534351,"2012-01-06","2012-01-12","SELL",54.23,93.419465977605512489233419466
67236,3939,"DEG",1.026414309,"2012-04-17","2012-04-23","SELL",47.33,95.906788247213779128672745694
68097,3939,"DEG",1.020537602,"2012-06-15","2012-06-21","SELL",36.4932,108.0
68135,3939,"DEG",1.042861198,"2012-06-21","2012-06-26","SELL",35.2704,96.0
68332,3939,"DEG",1.035191441,"2012-06-29","2012-07-06","SELL",35.2992,96.0
68979,3939,"DEG",1.038066465,"2012-07-26","2012-08-07","SELL",37.23,108.352735739231664726426076834
69197,3939,"DEG",1.024723677,"2012-08-03","2012-08-13","SELL",38.0484,108.0
69379,3939,"DEG",1.021115746,"2012-08-14","2012-08-22","SELL",42.3036,108.0
69420,3939,"DEG",1.021228771,"2012-08-17","2012-08-30","SELL",39.72,97.138664710198092443140132062
69623,3939,"DEG",1.022021042,"2012-09-07","2012-09-20","SELL",41.23,98.707206128800574575053866411
69968,3939,"DEG",1.027924131,"2012-10-17","2012-10-23","SELL",37.32,95.643259866735007688364941056
70570,3939,"DEG",1.033585223,"2012-11-29","2012-12-12","SELL",38.25,103.574329813160032493907392364
71644,3939,"DEG",1.028715004,"2013-01-10","2013-01-17","SELL",46.4292,108.0
71710,3939,"DEG",1.078996718,"2013-01-17","2013-01-31","SELL",47.35,102.867694981533782315880947208
71820,3939,"DEG",1.023940678,"2013-01-28","2013-02-08","SELL",49.33,102.069108214359611007655700393
72172,3939,"DEG",1.028815368,"2013-02-22","2013-03-07","SELL",50.36,104.48132780082987551867219917
72351,3939,"DEG",1.044409199,"2013-03-08","2013-03-21","SELL",54.18,102.847380410022779043280182232
72704,3939,"DEG",1.094538944,"2013-04-22","2013-05-03","SELL",63.02,103.09177163422214951742188778
73030,3939,"DEG",1.033444286,"2013-05-08","2013-05-09","SELL",62.592,96.0
26299,3836,"DEI",1.051020408,"2006-11-20","2006-12-04","SELL",26.49,102.873786407766990291262135922
