"id","ticker_id","ticker_symbol","price_date","trade_date","position","price","value"
10438,4168,"HBC","2003-04-29","2003-04-30","HOLD",54.69,99.89041095890410958904109589
10438,4168,"HBC","2003-04-29","2003-05-01","HOLD",54.48,99.506849315068493150684931507
10438,4168,"HBC","2003-04-29","2003-05-02","HOLD",55.79,101.8995433789954337899543379
10438,4168,"HBC","2003-04-29","2003-05-05","HOLD",55.1,100.639269406392694063926940639
10438,4168,"HBC","2003-04-29","2003-05-06","HOLD",56.26,102.757990867579908675799086758
10438,4168,"HBC","2003-04-29","2003-05-07","HOLD",56.4,103.013698630136986301369863014
10438,4168,"HBC","2003-04-29","2003-05-08","HOLD",56.15,102.557077625570776255707762557
10438,4168,"HBC","2003-04-29","2003-05-09","HOLD",57.4,104.84018264840182648401826484
10438,4168,"HBC","2003-04-29","2003-05-12","SELL",57.22,104.511415525114155251141552511
7,5926,"HBHC","2001-09-05","2001-09-05","BUY",42.99,100.0
7,5926,"HBHC","2001-09-05","2001-09-06","SELL",41.2704,96.0
25845,4103,"HBI","2006-10-12","2006-10-12","BUY",23.34,100.0
25845,4103,"HBI","2006-10-12","2006-10-13","HOLD",23.35,100.042844901456726649528706084
25845,4103,"HBI","2006-10-12","2006-10-16","HOLD",23.0,98.543273350471293916023993145
25845,4103,"HBI","2006-10-12","2006-10-17","HOLD",22.8,97.686375321336760925449871465
25845,4103,"HBI","2006-10-12","2006-10-18","HOLD",22.99,98.500428449014567266495287061
25845,4103,"HBI","2006-10-12","2006-10-19","HOLD",23.0,98.543273350471293916023993145
25845,4103,"HBI","2006-10-12","2006-10-20","HOLD",23.24,99.57155098543273350471293916
25845,4103,"HBI","2006-10-12","2006-10-23","HOLD",23.55,100.899742930591259640102827763
25845,4103,"HBI","2006-10-12","2006-10-24","HOLD",23.81,102.013710368466152527849185947
25845,4103,"HBI","2006-10-12","2006-10-25","SELL",23.8,101.970865467009425878320479863
45602,4170,"HBM","2009-03-19","2009-03-19","BUY",4.77,100.0
45602,4170,"HBM","2009-03-19","2009-03-20","SELL",4.55,95.387840670859538784067085954
61330,4119,"HCA","2011-09-15","2011-09-15","BUY",19.96,100.0
61330,4119,"HCA","2011-09-15","2011-09-16","HOLD",21.23,106.362725450901803607214428858
61330,4119,"HCA","2011-09-15","2011-09-19","HOLD",19.81,99.248496993987975951903807615
61330,4119,"HCA","2011-09-15","2011-09-20","HOLD",19.9,99.699398797595190380761523046
61330,4119,"HCA","2011-09-15","2011-09-21","HOLD",19.82,99.298597194388777555110220441
61330,4119,"HCA","2011-09-15","2011-09-22","SELL",19.1616,96.0
12796,6000,"HCBK","2003-10-08","2003-10-08","BUY",33.16,100.0
12796,6000,"HCBK","2003-10-08","2003-10-09","HOLD",33.44,100.844390832328106151990349819
12796,6000,"HCBK","2003-10-08","2003-10-10","HOLD",33.9,102.231604342581423401688781665
12796,6000,"HCBK","2003-10-08","2003-10-13","HOLD",34.52,104.101326899879372738238841978
12796,6000,"HCBK","2003-10-08","2003-10-14","HOLD",34.53,104.131483715319662243667068758
12796,6000,"HCBK","2003-10-08","2003-10-15","HOLD",34.36,103.61881785283474065138721351
12796,6000,"HCBK","2003-10-08","2003-10-16","HOLD",34.63,104.43305186972255729794933655
12796,6000,"HCBK","2003-10-08","2003-10-17","HOLD",33.25,100.271411338962605548854041013
12796,6000,"HCBK","2003-10-08","2003-10-20","HOLD",32.61,98.341375150784077201447527141
12796,6000,"HCBK","2003-10-08","2003-10-21","SELL",32.33,97.496984318455971049457177322
20820,4120,"HCC","2005-08-22","2005-08-22","BUY",27.83,100.0
20820,4120,"HCC","2005-08-22","2005-08-23","HOLD",27.14,97.520661157024793388429752066
20820,4120,"HCC","2005-08-22","2005-08-24","HOLD",27.15,97.556593604024434063959755659
20820,4120,"HCC","2005-08-22","2005-08-25","HOLD",27.33,98.203377650017966223499820338
20820,4120,"HCC","2005-08-22","2005-08-26","HOLD",27.36,98.311174991016888250089831117
20820,4120,"HCC","2005-08-22","2005-08-29","HOLD",27.1,97.376931369026230686309737693
20820,4120,"HCC","2005-08-22","2005-08-30","SELL",26.7168,96.0
70717,4145,"HCLP","2012-12-12","2012-12-12","BUY",15.96,100.0
70717,4145,"HCLP","2012-12-12","2012-12-13","SELL",15.3216,96.0
15870,4125,"HCN","2004-05-19","2004-05-19","BUY",31.04,100.0
15870,4125,"HCN","2004-05-19","2004-05-20","SELL",29.7984,96.0
15442,4122,"HCP","2004-04-16","2004-04-16","BUY",25.0,100.0
15442,4122,"HCP","2004-04-16","2004-04-19","HOLD",24.95,99.8
15442,4122,"HCP","2004-04-16","2004-04-20","SELL",24.0,96.0
9629,5946,"HCSG","2003-03-21","2003-03-21","BUY",13.03,100.0
9629,5946,"HCSG","2003-03-21","2003-03-24","SELL",12.5088,96.0
10004,4156,"HD","2003-04-07","2003-04-07","BUY",27.25,100.0
10004,4156,"HD","2003-04-07","2003-04-08","SELL",26.16,96.0
25,4123,"HDB","2001-09-07","2001-09-07","BUY",17.0,100.0
25,4123,"HDB","2001-09-07","2001-09-10","HOLD",16.76,98.588235294117647059
25,4123,"HDB","2001-09-07","2001-09-17","SELL",15.25,89.705882352941176471
10775,4118,"HE","2003-05-21","2003-05-21","BUY",43.15,100.0
10775,4118,"HE","2003-05-21","2003-05-22","HOLD",43.09,99.860950173812282734646581692
10775,4118,"HE","2003-05-21","2003-05-23","HOLD",44.8,103.823870220162224797219003476
10775,4118,"HE","2003-05-21","2003-05-27","HOLD",46.57,107.925840092699884125144843569
10775,4118,"HE","2003-05-21","2003-05-28","HOLD",45.86,106.280417149478563151796060255
10775,4118,"HE","2003-05-21","2003-05-29","HOLD",45.37,105.144843568945538818076477404
10775,4118,"HE","2003-05-21","2003-05-30","HOLD",45.8,106.141367323290845886442641947
10775,4118,"HE","2003-05-21","2003-06-02","HOLD",46.03,106.674391657010428736964078795
10775,4118,"HE","2003-05-21","2003-06-03","HOLD",46.16,106.975666280417149478563151796
10775,4118,"HE","2003-05-21","2003-06-04","SELL",46.27,107.230590961761297798377752028
9407,4133,"HEI","2003-03-13","2003-03-13","BUY",8.75,100.0
9407,4133,"HEI","2003-03-13","2003-03-14","HOLD",8.68,99.2
9407,4133,"HEI","2003-03-13","2003-03-17","HOLD",8.67,99.085714285714285714285714286
9407,4133,"HEI","2003-03-13","2003-03-18","HOLD",8.76,100.114285714285714285714285714
9407,4133,"HEI","2003-03-13","2003-03-19","HOLD",9.05,103.428571428571428571428571429
9407,4133,"HEI","2003-03-13","2003-03-20","SELL",9.45,108.0
11534,5954,"HELE","2003-07-09","2003-07-09","BUY",18.65,100.0
11534,5954,"HELE","2003-07-09","2003-07-10","HOLD",19.11,102.466487935656836461126005362
11534,5954,"HELE","2003-07-09","2003-07-11","HOLD",19.19,102.895442359249329758713136729
11534,5954,"HELE","2003-07-09","2003-07-14","HOLD",19.5,104.557640750670241286863270777
11534,5954,"HELE","2003-07-09","2003-07-15","HOLD",19.65,105.361930294906166219839142091
11534,5954,"HELE","2003-07-09","2003-07-16","HOLD",19.57,104.932975871313672922252010724
11534,5954,"HELE","2003-07-09","2003-07-17","HOLD",18.47,99.034852546916890080428954424
11534,5954,"HELE","2003-07-09","2003-07-18","SELL",17.904,96.0
17892,4154,"HEP","2004-11-12","2004-11-12","BUY",33.15,100.0
17892,4154,"HEP","2004-11-12","2004-11-15","HOLD",32.9,99.245852187028657616892911011
17892,4154,"HEP","2004-11-12","2004-11-16","HOLD",33.5,101.055806938159879336349924585
17892,4154,"HEP","2004-11-12","2004-11-17","HOLD",34.01,102.594268476621417797888386124
17892,4154,"HEP","2004-11-12","2004-11-18","HOLD",33.35,100.603318250377073906485671192
17892,4154,"HEP","2004-11-12","2004-11-19","HOLD",33.6,101.357466063348416289592760181
17892,4154,"HEP","2004-11-12","2004-11-22","HOLD",34.3,103.469079939668174962292609351
17892,4154,"HEP","2004-11-12","2004-11-23","HOLD",34.48,104.012066365007541478129713424
17892,4154,"HEP","2004-11-12","2004-11-24","HOLD",34.2,103.167420814479638009049773756
17892,4154,"HEP","2004-11-12","2004-11-26","SELL",34.4,103.770739064856711915535444947
22927,5958,"HERO","2006-02-06","2006-02-06","BUY",36.24,100.0
22927,5958,"HERO","2006-02-06","2006-02-07","SELL",34.0,93.818984547461368653421633554
10439,4140,"HES","2003-04-29","2003-04-29","BUY",47.27,100.0
10439,4140,"HES","2003-04-29","2003-04-30","SELL",45.3792,96.0
27417,4143,"HF","2007-03-15","2007-03-15","BUY",17.5,100.0
27417,4143,"HF","2007-03-15","2007-03-16","SELL",16.8,96.0
9745,4155,"HFC","2003-03-31","2003-03-31","BUY",27.2,100.0
9745,4155,"HFC","2003-03-31","2003-04-01","SELL",29.376,108.0
10489,4104,"HGR","2003-05-01","2003-05-01","BUY",12.1,100.0
10489,4104,"HGR","2003-05-01","2003-05-02","HOLD",12.0,99.173553719008264462809917355
10489,4104,"HGR","2003-05-01","2003-05-05","HOLD",11.96,98.842975206611570247933884298
10489,4104,"HGR","2003-05-01","2003-05-06","HOLD",11.95,98.760330578512396694214876034
10489,4104,"HGR","2003-05-01","2003-05-07","HOLD",12.09,99.917355371900826446280991736
10489,4104,"HGR","2003-05-01","2003-05-08","HOLD",11.75,97.107438016528925619834710744
10489,4104,"HGR","2003-05-01","2003-05-09","HOLD",11.72,96.85950413223140495867768595
10489,4104,"HGR","2003-05-01","2003-05-12","HOLD",11.7,96.694214876033057851239669421
10489,4104,"HGR","2003-05-01","2003-05-13","SELL",11.616,96.0
61783,4167,"HHC","2011-09-27","2011-09-27","BUY",44.48,100.0
61783,4167,"HHC","2011-09-27","2011-09-28","SELL",42.7008,96.0
34912,4149,"HI","2008-06-20","2008-06-20","BUY",23.92,100.0
34912,4149,"HI","2008-06-20","2008-06-23","HOLD",23.76,99.331103678929765886287625418
34912,4149,"HI","2008-06-20","2008-06-24","SELL",22.9632,96.0
13434,5968,"HIBB","2003-11-21","2003-11-21","BUY",26.95,100.0
13434,5968,"HIBB","2003-11-21","2003-11-24","SELL",29.106,108.0
10005,4114,"HIG","2003-04-07","2003-04-07","BUY",39.15,100.0
10005,4114,"HIG","2003-04-07","2003-04-08","HOLD",38.38,98.033205619412515964240102171
10005,4114,"HIG","2003-04-07","2003-04-09","HOLD",38.07,97.241379310344827586206896552
10005,4114,"HIG","2003-04-07","2003-04-10","HOLD",37.96,96.960408684546615581098339719
10005,4114,"HIG","2003-04-07","2003-04-11","HOLD",38.28,97.777777777777777777777777778
10005,4114,"HIG","2003-04-07","2003-04-14","HOLD",39.55,101.021711366538952745849297573
10005,4114,"HIG","2003-04-07","2003-04-15","HOLD",40.18,102.630906768837803320561941252
10005,4114,"HIG","2003-04-07","2003-04-16","HOLD",39.6,101.14942528735632183908045977
10005,4114,"HIG","2003-04-07","2003-04-17","HOLD",40.11,102.452107279693486590038314176
10005,4114,"HIG","2003-04-07","2003-04-21","SELL",40.2,102.68199233716475095785440613
60417,4175,"HII","2011-07-26","2011-07-26","BUY",35.78,100.0
60417,4175,"HII","2011-07-26","2011-07-27","SELL",34.3488,96.0
24584,5971,"HIMX","2006-06-12","2006-06-12","BUY",5.79,100.0
24584,5971,"HIMX","2006-06-12","2006-06-13","SELL",5.5584,96.0
9507,5972,"HITK","2003-03-17","2003-03-17","BUY",18.35,100.0
9507,5972,"HITK","2003-03-17","2003-03-18","HOLD",18.51,100.871934604904632152588555858
9507,5972,"HITK","2003-03-17","2003-03-19","HOLD",18.9,102.997275204359673024523160763
9507,5972,"HITK","2003-03-17","2003-03-20","SELL",17.616,96.0
21958,5973,"HITT","2005-11-18","2005-11-18","BUY",25.43,100.0
21958,5973,"HITT","2005-11-18","2005-11-21","SELL",24.4128,96.0
20159,4147,"HIW","2005-06-17","2005-06-17","BUY",30.25,100.0
20159,4147,"HIW","2005-06-17","2005-06-20","HOLD",30.15,99.669421487603305785123966942
20159,4147,"HIW","2005-06-17","2005-06-21","HOLD",29.3,96.85950413223140495867768595
20159,4147,"HIW","2005-06-17","2005-06-22","HOLD",29.39,97.157024793388429752066115702
20159,4147,"HIW","2005-06-17","2005-06-23","HOLD",29.15,96.363636363636363636363636364
20159,4147,"HIW","2005-06-17","2005-06-24","SELL",29.04,96.0
24770,4101,"HK","2006-06-29","2006-06-29","BUY",6.26,100.0
24770,4101,"HK","2006-06-29","2006-06-30","SELL",6.0096,96.0
9508,4132,"HL","2003-03-17","2003-03-17","BUY",3.23,100.0
9508,4132,"HL","2003-03-17","2003-03-18","SELL",3.1008,96.0
19678,4136,"HLF","2005-05-03","2005-05-03","BUY",15.5,100.0
19678,4136,"HLF","2005-05-03","2005-05-04","HOLD",15.98,103.096774193548387096774193548
19678,4136,"HLF","2005-05-03","2005-05-05","HOLD",16.32,105.290322580645161290322580645
19678,4136,"HLF","2005-05-03","2005-05-06","HOLD",16.05,103.548387096774193548387096774
19678,4136,"HLF","2005-05-03","2005-05-09","HOLD",16.0,103.225806451612903225806451613
19678,4136,"HLF","2005-05-03","2005-05-10","HOLD",16.03,103.41935483870967741935483871
19678,4136,"HLF","2005-05-03","2005-05-11","HOLD",16.48,106.322580645161290322580645161
19678,4136,"HLF","2005-05-03","2005-05-12","HOLD",16.55,106.774193548387096774193548387
19678,4136,"HLF","2005-05-03","2005-05-13","SELL",16.74,108.0
9703,5932,"HLIT","2003-03-26","2003-03-26","BUY",4.03,100.0
9703,5932,"HLIT","2003-03-26","2003-03-27","SELL",3.82,94.789081885856079404466501241
10006,4130,"HLS","2003-04-07","2003-04-07","BUY",0.14,100.0
10006,4130,"HLS","2003-04-07","2003-04-08","SELL",0.1344,96.0
69884,5984,"HLSS","2012-10-09","2012-10-09","BUY",18.64,100.0
69884,5984,"HLSS","2012-10-09","2012-10-10","SELL",17.34,93.025751072961373390557939914
10521,4134,"HLX","2003-05-02","2003-05-02","BUY",17.45,100.0
10521,4134,"HLX","2003-05-02","2003-05-05","SELL",18.846,108.0
11598,4126,"HMA","2003-07-14","2003-07-14","BUY",19.2,100.0
11598,4126,"HMA","2003-07-14","2003-07-15","HOLD",19.7,102.604166666666666666666666667
11598,4126,"HMA","2003-07-14","2003-07-16","HOLD",19.15,99.739583333333333333333333333
11598,4126,"HMA","2003-07-14","2003-07-17","HOLD",19.14,99.6875
11598,4126,"HMA","2003-07-14","2003-07-18","HOLD",19.6,102.083333333333333333333333333
11598,4126,"HMA","2003-07-14","2003-07-21","HOLD",19.01,99.010416666666666666666666667
11598,4126,"HMA","2003-07-14","2003-07-22","HOLD",19.2,100.0
11598,4126,"HMA","2003-07-14","2003-07-23","HOLD",18.89,98.385416666666666666666666667
11598,4126,"HMA","2003-07-14","2003-07-24","SELL",18.432,96.0
17,4158,"HMC","2001-09-06","2001-09-06","BUY",76.48,100.0
17,4158,"HMC","2001-09-06","2001-09-07","HOLD",78.4,102.51046025104602510460251046
17,4158,"HMC","2001-09-06","2001-09-10","HOLD",80.12,104.759414225941422594142259414
17,4158,"HMC","2001-09-06","2001-09-17","SELL",70.95,92.769351464435146443514644351
29896,4157,"HME","2007-08-17","2007-08-17","BUY",52.41,100.0
29896,4157,"HME","2007-08-17","2007-08-20","SELL",50.3136,96.0
26041,5983,"HMIN","2006-10-30","2006-10-30","BUY",26.5,100.0
26041,5983,"HMIN","2006-10-30","2006-10-31","SELL",25.44,96.0
27048,4160,"HMN","2007-02-07","2007-02-07","BUY",20.54,100.0
27048,4160,"HMN","2007-02-07","2007-02-08","HOLD",21.16,103.018500486854917234664070107
27048,4160,"HMN","2007-02-07","2007-02-09","HOLD",20.94,101.947419668938656280428432327
27048,4160,"HMN","2007-02-07","2007-02-12","HOLD",21.18,103.115871470301850048685491723
27048,4160,"HMN","2007-02-07","2007-02-13","HOLD",21.48,104.576436222005842259006815969
27048,4160,"HMN","2007-02-07","2007-02-14","HOLD",21.43,104.333008763388510223953261928
27048,4160,"HMN","2007-02-07","2007-02-15","HOLD",21.29,103.651411879259980525803310613
27048,4160,"HMN","2007-02-07","2007-02-16","HOLD",21.18,103.115871470301850048685491723
27048,4160,"HMN","2007-02-07","2007-02-20","HOLD",21.53,104.81986368062317429406037001
27048,4160,"HMN","2007-02-07","2007-02-21","SELL",21.18,103.115871470301850048685491723
11978,5975,"HMSY","2003-08-04","2003-08-04","BUY",3.29,100.0
11978,5975,"HMSY","2003-08-04","2003-08-05","HOLD",3.45,104.863221884498480243161094225
11978,5975,"HMSY","2003-08-04","2003-08-06","SELL",3.5532,108.0
10714,4109,"HMY","2003-05-15","2003-05-15","BUY",12.79,100.0
10714,4109,"HMY","2003-05-15","2003-05-16","HOLD",12.75,99.687255668491008600469116497
10714,4109,"HMY","2003-05-15","2003-05-19","HOLD",13.56,106.020328381548084440969507428
10714,4109,"HMY","2003-05-15","2003-05-20","HOLD",13.36,104.456606724003127443315089914
10714,4109,"HMY","2003-05-15","2003-05-21","HOLD",13.3,103.98749022673964034401876466
10714,4109,"HMY","2003-05-15","2003-05-22","HOLD",12.82,100.234558248631743549648162628
10714,4109,"HMY","2003-05-15","2003-05-23","HOLD",12.93,101.09460516028146989835809226
10714,4109,"HMY","2003-05-15","2003-05-27","HOLD",13.19,103.127443315089913995308835027
10714,4109,"HMY","2003-05-15","2003-05-28","HOLD",12.8,100.078186082877247849882720876
10714,4109,"HMY","2003-05-15","2003-05-29","SELL",13.13,102.658326817826426896012509773
11753,4153,"HNI","2003-07-23","2003-07-23","BUY",31.5,100.0
11753,4153,"HNI","2003-07-23","2003-07-24","HOLD",31.89,101.238095238095238095238095238
11753,4153,"HNI","2003-07-23","2003-07-25","HOLD",31.8,100.952380952380952380952380952
11753,4153,"HNI","2003-07-23","2003-07-28","HOLD",31.98,101.523809523809523809523809524
11753,4153,"HNI","2003-07-23","2003-07-29","HOLD",32.17,102.126984126984126984126984127
11753,4153,"HNI","2003-07-23","2003-07-30","HOLD",32.75,103.968253968253968253968253968
11753,4153,"HNI","2003-07-23","2003-07-31","HOLD",33.26,105.587301587301587301587301587
11753,4153,"HNI","2003-07-23","2003-08-01","HOLD",33.2,105.396825396825396825396825397
11753,4153,"HNI","2003-07-23","2003-08-04","HOLD",32.86,104.317460317460317460317460317
11753,4153,"HNI","2003-07-23","2003-08-05","SELL",33.11,105.111111111111111111111111111
9509,4169,"HNP","2003-03-17","2003-03-17","BUY",36.12,100.0
9509,4169,"HNP","2003-03-17","2003-03-18","HOLD",35.6,98.560354374307862679955703212
9509,4169,"HNP","2003-03-17","2003-03-19","HOLD",35.82,99.169435215946843853820598007
9509,4169,"HNP","2003-03-17","2003-03-20","HOLD",35.97,99.584717607973421926910299003
9509,4169,"HNP","2003-03-17","2003-03-21","HOLD",35.73,98.920265780730897009966777409
9509,4169,"HNP","2003-03-17","2003-03-24","HOLD",35.25,97.591362126245847176079734219
9509,4169,"HNP","2003-03-17","2003-03-25","HOLD",35.66,98.72646733111849390919158361
9509,4169,"HNP","2003-03-17","2003-03-26","HOLD",36.3,100.498338870431893687707641197
9509,4169,"HNP","2003-03-17","2003-03-27","HOLD",36.48,100.996677740863787375415282393
9509,4169,"HNP","2003-03-17","2003-03-28","SELL",38.43,106.395348837209302325581395349
11060,4127,"HNT","2003-06-06","2003-06-06","BUY",31.5,100.0
11060,4127,"HNT","2003-06-06","2003-06-09","HOLD",30.67,97.365079365079365079365079365
11060,4127,"HNT","2003-06-06","2003-06-10","HOLD",30.8,97.777777777777777777777777778
11060,4127,"HNT","2003-06-06","2003-06-11","HOLD",31.31,99.396825396825396825396825397
11060,4127,"HNT","2003-06-06","2003-06-12","HOLD",31.76,100.825396825396825396825396825
11060,4127,"HNT","2003-06-06","2003-06-13","HOLD",31.95,101.428571428571428571428571429
11060,4127,"HNT","2003-06-06","2003-06-16","HOLD",32.77,104.031746031746031746031746032
11060,4127,"HNT","2003-06-06","2003-06-17","HOLD",32.6,103.492063492063492063492063492
11060,4127,"HNT","2003-06-06","2003-06-18","HOLD",32.56,103.365079365079365079365079365
11060,4127,"HNT","2003-06-06","2003-06-19","SELL",31.98,101.523809523809523809523809524
9408,4107,"HOG","2003-03-13","2003-03-13","BUY",38.38,100.0
9408,4107,"HOG","2003-03-13","2003-03-14","HOLD",38.97,101.537258989056800416883793643
9408,4107,"HOG","2003-03-13","2003-03-17","HOLD",40.36,105.15893694632621156852527358
9408,4107,"HOG","2003-03-13","2003-03-18","HOLD",39.65,103.309015112037519541427826993
9408,4107,"HOG","2003-03-13","2003-03-19","HOLD",39.83,103.77800937988535695674830641
9408,4107,"HOG","2003-03-13","2003-03-20","HOLD",39.91,103.986451276706618030224075039
9408,4107,"HOG","2003-03-13","2003-03-21","HOLD",41.06,106.982803543512245961438249088
9408,4107,"HOG","2003-03-13","2003-03-24","HOLD",39.56,103.074517978113600833767587285
9408,4107,"HOG","2003-03-13","2003-03-25","HOLD",40.27,104.924439812402292860865033872
9408,4107,"HOG","2003-03-13","2003-03-26","SELL",40.38,105.211047420531526836894215737
36193,5976,"HOLI","2008-08-25","2008-08-25","BUY",6.34,100.0
36193,5976,"HOLI","2008-08-25","2008-08-26","SELL",6.0,94.637223974763406940063091483
17865,5978,"HOLX","2004-11-10","2004-11-10","BUY",20.84,100.0
17865,5978,"HOLX","2004-11-10","2004-11-11","SELL",22.5072,108.0
24838,5980,"HOMB","2006-07-05","2006-07-05","BUY",23.65,100.0
24838,5980,"HOMB","2006-07-05","2006-07-06","SELL",22.704,96.0
9839,4159,"HON","2003-04-02","2003-04-02","BUY",22.5,100.0
9839,4159,"HON","2003-04-02","2003-04-03","HOLD",22.41,99.6
9839,4159,"HON","2003-04-02","2003-04-04","HOLD",22.4,99.555555555555555555555555556
9839,4159,"HON","2003-04-02","2003-04-07","HOLD",22.49,99.955555555555555555555555556
9839,4159,"HON","2003-04-02","2003-04-08","HOLD",22.31,99.155555555555555555555555556
9839,4159,"HON","2003-04-02","2003-04-09","HOLD",22.45,99.777777777777777777777777778
9839,4159,"HON","2003-04-02","2003-04-10","HOLD",22.0,97.777777777777777777777777778
9839,4159,"HON","2003-04-02","2003-04-11","SELL",21.6,96.0
17128,4162,"HOS","2004-09-17","2004-09-17","BUY",15.0,100.0
17128,4162,"HOS","2004-09-17","2004-09-20","SELL",16.2,108.0
10875,4166,"HOV","2003-05-29","2003-05-29","BUY",56.5,100.0
10875,4166,"HOV","2003-05-29","2003-05-30","HOLD",57.95,102.566371681415929203539823009
10875,4166,"HOV","2003-05-29","2003-06-02","HOLD",57.81,102.318584070796460176991150442
10875,4166,"HOV","2003-05-29","2003-06-03","HOLD",58.05,102.743362831858407079646017699
10875,4166,"HOV","2003-05-29","2003-06-04","HOLD",60.19,106.530973451327433628318584071
10875,4166,"HOV","2003-05-29","2003-06-05","SELL",61.02,108.0
13059,4135,"HP","2003-10-27","2003-10-27","BUY",27.0,100.0
13059,4135,"HP","2003-10-27","2003-10-28","SELL",25.92,96.0
59516,4171,"HPP","2011-04-28","2011-04-28","BUY",15.06,100.0
59516,4171,"HPP","2011-04-28","2011-04-29","HOLD",14.98,99.46879150066401062416998672
59516,4171,"HPP","2011-04-28","2011-05-02","HOLD",14.98,99.46879150066401062416998672
59516,4171,"HPP","2011-04-28","2011-05-03","HOLD",14.95,99.26958831341301460823373174
59516,4171,"HPP","2011-04-28","2011-05-04","HOLD",14.94,99.20318725099601593625498008
59516,4171,"HPP","2011-04-28","2011-05-05","HOLD",15.06,100.0
59516,4171,"HPP","2011-04-28","2011-05-06","HOLD",15.2,100.92961487383798140770252324
59516,4171,"HPP","2011-04-28","2011-05-09","HOLD",15.19,100.86321381142098273572377158
59516,4171,"HPP","2011-04-28","2011-05-10","HOLD",15.62,103.718459495351925630810092961
59516,4171,"HPP","2011-04-28","2011-05-11","SELL",15.4,102.257636122177954847277556441
9630,4141,"HPQ","2003-03-21","2003-03-21","BUY",17.8,100.0
9630,4141,"HPQ","2003-03-21","2003-03-24","SELL",17.088,96.0
19305,4164,"HPT","2005-03-31","2005-03-31","BUY",41.1,100.0
19305,4164,"HPT","2005-03-31","2005-04-01","HOLD",40.32,98.102189781021897810218978102
19305,4164,"HPT","2005-03-31","2005-04-04","HOLD",40.16,97.712895377128953771289537713
19305,4164,"HPT","2005-03-31","2005-04-05","HOLD",40.13,97.63990267639902676399026764
19305,4164,"HPT","2005-03-31","2005-04-06","HOLD",40.3,98.053527980535279805352798054
19305,4164,"HPT","2005-03-31","2005-04-07","HOLD",40.58,98.734793187347931873479318735
19305,4164,"HPT","2005-03-31","2005-04-08","HOLD",40.25,97.931873479318734793187347932
19305,4164,"HPT","2005-03-31","2005-04-11","HOLD",40.53,98.613138686131386861313868613
19305,4164,"HPT","2005-03-31","2005-04-12","HOLD",41.19,100.218978102189781021897810219
19305,4164,"HPT","2005-03-31","2005-04-13","SELL",41.24,100.340632603406326034063260341
25239,4131,"HPY","2006-08-03","2006-08-03","BUY",25.4,100.0
25239,4131,"HPY","2006-08-03","2006-08-04","HOLD",25.5,100.393700787401574803149606299
25239,4131,"HPY","2006-08-03","2006-08-07","HOLD",25.45,100.19685039370078740157480315
25239,4131,"HPY","2006-08-03","2006-08-08","HOLD",25.18,99.133858267716535433070866142
25239,4131,"HPY","2006-08-03","2006-08-09","HOLD",25.01,98.464566929133858267716535433
25239,4131,"HPY","2006-08-03","2006-08-10","HOLD",24.95,98.228346456692913385826771654
25239,4131,"HPY","2006-08-03","2006-08-11","HOLD",24.71,97.283464566929133858267716535
25239,4131,"HPY","2006-08-03","2006-08-14","HOLD",25.31,99.645669291338582677165354331
25239,4131,"HPY","2006-08-03","2006-08-15","HOLD",26.28,103.464566929133858267716535433
25239,4131,"HPY","2006-08-03","2006-08-16","SELL",26.98,106.220472440944881889763779528
17129,4128,"HR","2004-09-17","2004-09-17","BUY",40.0,100.0
17129,4128,"HR","2004-09-17","2004-09-20","SELL",38.4,96.0
10651,4098,"HRB","2003-05-12","2003-05-12","BUY",38.5,100.0
10651,4098,"HRB","2003-05-12","2003-05-13","HOLD",38.52,100.051948051948051948051948052
10651,4098,"HRB","2003-05-12","2003-05-14","HOLD",38.65,100.38961038961038961038961039
10651,4098,"HRB","2003-05-12","2003-05-15","HOLD",38.75,100.649350649350649350649350649
10651,4098,"HRB","2003-05-12","2003-05-16","HOLD",38.5,100.0
10651,4098,"HRB","2003-05-12","2003-05-19","SELL",36.96,96.0
14725,4150,"HRC","2004-02-13","2004-02-13","BUY",65.9,100.0
14725,4150,"HRC","2004-02-13","2004-02-17","SELL",71.172,108.0
12382,4106,"HRG","2003-09-03","2003-09-03","BUY",60.0,100.0
12382,4106,"HRG","2003-09-03","2003-09-04","HOLD",60.7,101.166666666666666667
12382,4106,"HRG","2003-09-03","2003-09-05","HOLD",60.1,100.166666666666666667
12382,4106,"HRG","2003-09-03","2003-09-08","HOLD",60.25,100.416666666666666667
12382,4106,"HRG","2003-09-03","2003-09-09","HOLD",59.9,99.833333333333333333
12382,4106,"HRG","2003-09-03","2003-09-10","HOLD",59.45,99.083333333333333333
12382,4106,"HRG","2003-09-03","2003-09-11","SELL",57.6,96.0
13274,4161,"HRL","2003-11-06","2003-11-06","BUY",25.68,100.0
13274,4161,"HRL","2003-11-06","2003-11-07","HOLD",26.74,104.127725856697819314641744548
13274,4161,"HRL","2003-11-06","2003-11-10","HOLD",26.89,104.711838006230529595015576324
13274,4161,"HRL","2003-11-06","2003-11-11","HOLD",26.68,103.894080996884735202492211839
13274,4161,"HRL","2003-11-06","2003-11-12","HOLD",27.05,105.334890965732087227414330218
13274,4161,"HRL","2003-11-06","2003-11-13","HOLD",26.95,104.945482866043613707165109034
13274,4161,"HRL","2003-11-06","2003-11-14","HOLD",27.05,105.334890965732087227414330218
13274,4161,"HRL","2003-11-06","2003-11-17","HOLD",27.16,105.76323987538940809968847352
